Members_id ,congress,Chamber_id,chamber,Bioguide_id,bioguide,firstname,middlename,lastname,suffix,birthday,State_id,state,Party_id,party,incumbent,termstart,age
6092,89,2,Senate,5992,M001033,Frank,Edward,Moss,,9/23/1911,44,UT,1,D,Yes,1/4/1965,53.3
6093,89,2,Senate,5993,C000120,Howard,Walter,Cannon,,1/26/1912,32,NV,1,D,Yes,1/4/1965,52.9
6094,89,2,Senate,5994,J000013,Henry,Martin,Jackson,,5/31/1912,47,WA,1,D,Yes,1/4/1965,52.6
6095,89,2,Senate,5995,H000291,Philip,Aloysius,Hart,,12/10/1912,21,MI,1,D,Yes,1/4/1965,52.1
6096,89,2,Senate,5996,T000035,Herman,Eugene,Talmadge,,8/9/1913,10,GA,1,D,Yes,1/4/1965,51.4
6097,89,2,Senate,5997,S000505,George,Armistead,Smathers,,11/14/1913,9,FL,1,D,Yes,1/4/1965,51.1
6098,89,2,Senate,5998,M001121,Edmund,Sixtus,Muskie,,3/28/1914,20,ME,1,D,Yes,1/4/1965,50.8
6099,89,2,Senate,5999,B001209,Harry,Flood,Byrd,Jr.,12/20/1914,45,VA,1,D,No,1/4/1965,50
6100,89,2,Senate,6000,M000486,Thomas,James,McIntyre,,2/20/1915,29,NH,1,D,Yes,1/4/1965,49.9
6101,89,2,Senate,6001,M000445,Gale,William,McGee,,3/17/1915,50,WY,1,D,Yes,1/4/1965,49.8
6102,89,2,Senate,6002,D000409,Peter,Hoyt,Dominick,,7/7/1915,6,CO,2,R,Yes,1/4/1965,49.5
6103,89,2,Senate,6003,M000876,Joseph,Manuel,Montoya,,9/24/1915,31,NM,1,D,Yes,1/4/1965,49.3
6104,89,2,Senate,6004,P000553,William,,Proxmire,,11/11/1915,48,WI,1,D,Yes,1/4/1965,49.1
6105,89,2,Senate,6005,M000311,Eugene,Joseph,McCarthy,,3/29/1916,22,MN,3,I,Yes,1/4/1965,48.8
6106,89,2,Senate,6006,N000033,Gaylord,Anton,Nelson,,6/4/1916,48,WI,1,D,Yes,1/4/1965,48.6
6107,89,2,Senate,6007,M000730,Jack,Richard,Miller,,6/6/1916,12,IA,2,R,Yes,1/4/1965,48.6
6108,89,2,Senate,6008,B001210,Robert,C.,Byrd,,11/20/1917,49,WV,1,D,Yes,1/4/1965,47.1
6109,89,2,Senate,6009,B000223,Ross,,Bass,,3/17/1918,42,TN,1,D,Yes,1/4/1965,46.8
6110,89,2,Senate,6010,L000428,Russell,Billiu,Long,,11/3/1918,17,LA,1,D,Yes,1/4/1965,46.2
6111,89,2,Senate,6011,P000193,Claiborne,de Borda,Pell,,11/22/1918,39,RI,1,D,Yes,1/4/1965,46.1
6112,89,2,Senate,6012,H000297,Rupert,Vance,Hartke,,5/31/1919,14,IN,1,D,Yes,1/4/1965,45.6
6113,89,2,Senate,6013,W000502,Harrison,Arlington,Williams,Jr.,12/10/1919,30,NJ,1,D,Yes,1/4/1965,45.1
6114,89,2,Senate,6014,P000166,James,Blackwood,Pearson,,5/7/1920,15,KS,2,R,Yes,1/4/1965,44.7
6115,89,2,Senate,6015,S000739,William,Belser,Spong,Jr.,9/29/1920,45,VA,1,D,No,1/4/1965,44.3
6116,89,2,Senate,6016,H000725,Ernest,F.,Hollings,,1/1/1922,40,SC,1,D,No,1/4/1965,43
6117,89,2,Senate,6017,M000452,George,Stanley,McGovern,,7/19/1922,41,SD,1,D,Yes,1/4/1965,42.5
6118,89,2,Senate,6018,G000465,Robert,Paul,Griffin,,11/6/1923,21,MI,2,R,Yes,1/4/1965,41.2
6119,89,2,Senate,6019,B000813,Daniel,Baugh,Brewster,,11/23/1923,19,MD,1,D,Yes,1/4/1965,41.1
6120,89,2,Senate,6020,C000388,Frank,Forrester,Church,,7/25/1924,12,ID,1,D,Yes,1/4/1965,40.4
6121,89,2,Senate,6021,I000025,Daniel,K.,Inouye,,9/7/1924,11,HI,1,D,Yes,1/4/1965,40.3
6122,89,2,Senate,6022,T000322,John,Goodwin,Tower,,9/29/1925,43,TX,2,R,Yes,1/4/1965,39.3
6123,89,2,Senate,6023,K000114,Robert,Francis,Kennedy,,11/20/1925,34,NY,1,D,No,1/4/1965,39.1
6124,89,2,Senate,6024,M000851,Walter,Frederick,Mondale,,1/5/1928,22,MN,3,I,Yes,1/4/1965,37
6125,89,2,Senate,6025,B000254,Birch,Evans,Bayh,,1/22/1928,14,IN,1,D,Yes,1/4/1965,37
6126,89,2,Senate,6026,T000445,Joseph,Davies,Tydings,,5/4/1928,19,MD,1,D,No,1/4/1965,36.7
6127,89,2,Senate,6027,H000237,Fred,Roy,Harris,,11/13/1930,36,OK,1,D,Yes,1/4/1965,34.1
6128,89,2,Senate,6028,K000105,Edward,M.,Kennedy,,2/22/1932,18,MA,1,D,Yes,1/4/1965,32.9
6129,90,1,House,6029,O000053,Barratt,,O'Hara,,1882-04-28,13,IL,1,D,Yes,1/10/1967,84.7
6130,90,1,house,6030,B000607,Frances,Payne,Bolton,,1885-03-29,35,OH,2,R,Yes,1/10/1967,81.8
6131,90,1,House,6031,D000158,William,Levi,Dawson,,1886-04-26,13,IL,1,D,Yes,1/10/1967,80.7
6132,90,1,House,6032,K000244,Michael,Joseph,Kirwan,,1886-12-02,35,OH,1,D,Yes,1/10/1967,80.1
6133,90,1,House,6033,C000264,Emanuel,,Celler,,1888-05-06,34,NY,1,D,Yes,1/10/1967,78.7
6134,90,1,House,6034,C000645,William,Meyers,Colmer,,1890-02-11,24,MS,1,D,Yes,1/10/1967,76.9
6135,90,1,House,6035,M000727,George,Paul,Miller,,1891-01-15,5,CA,1,D,Yes,1/10/1967,76
6136,90,1,House,6036,M000364,John,William,McCormack,,1891-12-21,18,MA,1,D,Yes,1/10/1967,75.1
6137,90,1,House,6037,M000039,Ray,John,Madden,,1892-02-25,14,IN,1,D,Yes,1/10/1967,74.9
6138,90,1,house,6038,Y000060,Jesse,Arthur,Younger,,1893-04-11,5,CA,2,R,Yes,1/10/1967,73.7
6139,90,1,House,6039,P000103,John,William Wright,Patman,,1893-08-06,43,TX,1,D,Yes,1/10/1967,73.4
6140,90,1,House,6040,H000717,Elmer,Joseph,Holland,,1894-01-08,38,PA,1,D,Yes,1/10/1967,73
6141,90,1,house,6041,A000216,Leslie,Cornelius,Arends,,1895-09-27,13,IL,2,R,Yes,1/10/1967,71.3
6142,90,1,House,6042,K000273,John,Carl,Kluczynski,,1896-02-15,13,IL,1,D,Yes,1/10/1967,70.9
6143,90,1,House,6043,A000225,Wayne,Norviel,Aspinall,,1896-04-03,6,CO,1,D,Yes,1/10/1967,70.8
6144,90,1,house,6044,H000278,William,Henry,Harrison,,1896-08-10,50,WY,2,R,No,1/10/1967,70.4
6145,90,1,House,6045,B000178,William,Aloysius,Barrett,,1896-08-14,38,PA,1,D,Yes,1/10/1967,70.4
6146,90,1,house,6046,G000290,George,Atlee,Goodling,,1896-09-26,38,PA,2,R,No,1/10/1967,70.3
6147,90,1,House,6047,T000395,William,Munford,Tuck,,1896-09-28,45,VA,1,D,Yes,1/10/1967,70.3
6148,90,1,House,6048,K000196,Cecil,Rhodes,King,,1898-01-13,5,CA,1,D,Yes,1/10/1967,69
6149,90,1,House,6049,R000187,George,Milton,Rhodes,,1898-02-24,38,PA,1,D,Yes,1/10/1967,68.9
6150,90,1,House,6050,M000568,John,Lanneau,McMillan,,1898-04-12,40,SC,1,D,Yes,1/10/1967,68.7
6151,90,1,House,6051,F000384,Samuel,Nathaniel,Friedel,,1898-04-18,19,MD,1,D,Yes,1/10/1967,68.7
6152,90,1,House,6052,P000303,Philip,Joseph,Philbin,,1898-05-29,18,MA,1,D,Yes,1/10/1967,68.6
6153,90,1,House,6053,N000113,Robert,Nelson Cornelius,Nix,Sr.,1898-08-09,38,PA,1,D,Yes,1/10/1967,68.4
6154,90,1,House,6054,H000041,James,Andrew,Haley,,1899-01-04,9,FL,1,D,Yes,1/10/1967,68
6155,90,1,house,6055,U000034,James,Boyd,Utt,,1899-03-11,5,CA,2,R,Yes,1/10/1967,67.8
6156,90,1,house,6056,B000323,Page,Henry,Belcher,,1899-04-21,36,OK,2,R,Yes,1/10/1967,67.7
6157,90,1,house,6057,G000495,Harold,Royce,Gross,,1899-06-30,12,IA,2,R,Yes,1/10/1967,67.5
6158,90,1,House,6058,M001104,William,Thomas,Murphy,,1899-08-07,13,IL,1,D,Yes,1/10/1967,67.4
6159,90,1,House,6059,P000398,William,Robert,Poage,,1899-12-28,43,TX,1,D,Yes,1/10/1967,67
6160,90,1,House,6060,P000098,Otto,Ernest,Passman,,6/27/1900,17,LA,1,D,Yes,1/10/1967,66.5
6161,90,1,House,6061,R000389,Byron,Giles,Rogers,,8/1/1900,6,CO,1,D,Yes,1/10/1967,66.4
6162,90,1,house,6062,H000081,Charles,Abraham,Halleck,,8/22/1900,14,IN,2,R,Yes,1/10/1967,66.4
6163,90,1,House,6063,P000218,Claude,Denson,Pepper,,9/8/1900,9,FL,1,D,Yes,1/10/1967,66.3
6164,90,1,House,6064,M000065,George,Herman,Mahon,,9/22/1900,43,TX,1,D,Yes,1/10/1967,66.3
6165,90,1,House,6065,M001074,Abraham,Jacob,Multer,,12/24/1900,34,NY,1,D,Yes,1/10/1967,66
6166,90,1,house,6066,B000676,Frank,Townsend,Bow,,2/20/1901,35,OH,2,R,Yes,1/10/1967,65.9
6167,90,1,House,6067,D000211,James,Joseph,Delaney,,3/19/1901,34,NY,1,D,Yes,1/10/1967,65.8
6168,90,1,House,6068,D000419,Harold,Daniel,Donohue,,6/18/1901,18,MA,1,D,Yes,1/10/1967,65.6
6169,90,1,House,6069,H000437,Felix,Edward,Hébert,,10/12/1901,17,LA,1,D,Yes,1/10/1967,65.2
6170,90,1,house,6070,M000393,William,Moore,McCulloch,,11/24/1901,35,OH,2,R,Yes,1/10/1967,65.1
6171,90,1,house,6071,W000192,George,Robert,Watkins,,5/21/1902,38,PA,2,R,Yes,1/10/1967,64.6
6172,90,1,house,6072,D000587,Florence,Price,Dwyer,,7/4/1902,30,NJ,2,R,Yes,1/10/1967,64.5
6173,90,1,House,6073,W000212,John,Clarence,Watts,,7/9/1902,16,KY,1,D,Yes,1/10/1967,64.5
6174,90,1,House,6074,F000012,George,Hyde,Fallon,,7/24/1902,19,MD,1,D,Yes,1/10/1967,64.5
6175,90,1,House,6075,S001057,Leonor,Kretzer,Sullivan,,8/21/1902,23,MO,1,D,Yes,1/10/1967,64.4
6176,90,1,house,6076,P000196,Thomas,Minor,Pelly,,8/22/1902,47,WA,2,R,Yes,1/10/1967,64.4
6177,90,1,house,6077,W000320,John,Irving,Whalley,,9/14/1902,38,PA,2,R,Yes,1/10/1967,64.3
6178,90,1,house,6078,B000416,Ellis,Yarnal,Berry,,10/6/1902,41,SD,2,R,Yes,1/10/1967,64.3
6179,90,1,House,6079,F000015,Leonard,,Farbstein,,10/12/1902,34,NY,1,D,Yes,1/10/1967,64.2
6180,90,1,House,6080,G000071,Edward,Alexander,Garmatz,,2/7/1903,19,MD,1,D,Yes,1/10/1967,63.9
6181,90,1,house,6081,F000422,James,Grove,Fulton,,3/1/1903,38,PA,2,R,Yes,1/10/1967,63.9
6182,90,1,house,6082,P000366,Alexander,,Pirnie,,4/16/1903,34,NY,2,R,Yes,1/10/1967,63.7
6183,90,1,House,6083,A000016,Thomas,Gerstle,Abernethy,,5/16/1903,24,MS,1,D,Yes,1/10/1967,63.7
6184,90,1,House,6084,H000197,Porter,,Hardy,Jr.,6/1/1903,45,VA,1,D,Yes,1/10/1967,63.6
6185,90,1,house,6085,B000778,William,Gilmer,Bray,,6/17/1903,14,IN,2,R,Yes,1/10/1967,63.6
6186,90,1,House,6086,G000098,Ezekiel,Candler,Gathings,,11/10/1903,3,AR,1,D,Yes,1/10/1967,63.2
6187,90,1,House,6087,F000152,Ovie,Clark,Fisher,,11/22/1903,43,TX,1,D,Yes,1/10/1967,63.1
6188,90,1,House,6088,F000209,Daniel,John,Flood,,11/26/1903,38,PA,1,D,Yes,1/10/1967,63.1
6189,90,1,House,6089,R000424,John,James,Rooney,,11/29/1903,34,NY,1,D,Yes,1/10/1967,63.1
6190,90,1,House,6090,H000713,Chester,Earl,Holifield,,12/3/1903,5,CA,1,D,Yes,1/10/1967,63.1
6191,90,1,House,6091,A000223,Robert,Thomas,Ashmore,,2/22/1904,40,SC,1,D,Yes,1/10/1967,62.9
6192,90,1,House,6092,S000829,Thomas,Jefferson,Steed,,3/2/1904,36,OK,1,D,Yes,1/10/1967,62.9
6193,90,1,house,6093,B000426,Jackson,Edward,Betts,,5/26/1904,35,OH,2,R,Yes,1/10/1967,62.6
6194,90,1,house,6094,O000058,Alvin,Edward,O'Konski,,5/26/1904,48,WI,2,R,Yes,1/10/1967,62.6
6195,90,1,house,6095,K000195,Carleton,James,King,,6/15/1904,34,NY,2,R,Yes,1/10/1967,62.6
6196,90,1,House,6096,W000559,Edwin,Edward,Willis,,10/2/1904,17,LA,1,D,Yes,1/10/1967,62.3
6197,90,1,house,6097,N000028,Ancher,,Nelsen,,10/11/1904,22,MN,2,R,Yes,1/10/1967,62.2
6198,90,1,house,6098,J000206,Charles,Raper,Jonas,,12/9/1904,26,NC,2,R,Yes,1/10/1967,62.1
6199,90,1,House,6099,P000522,Charles,Melvin,Price,,1/1/1905,13,IL,1,D,Yes,1/10/1967,62
6200,90,1,House,6100,F000060,Michael,Aloysius,Feighan,,2/16/1905,35,OH,1,D,Yes,1/10/1967,61.9
6201,90,1,House,6101,D000462,John,Goodchild,Dow,,5/6/1905,34,NY,1,D,Yes,1/10/1967,61.7
6202,90,1,House,6102,P000106,Edward,James,Patten,,8/22/1905,30,NJ,1,D,Yes,1/10/1967,61.4
6203,90,1,house,6103,C000772,Robert,James,Corbett,,8/25/1905,38,PA,2,R,Yes,1/10/1967,61.4
6204,90,1,House,6104,R000280,Lucius,Mendel,Rivers,,9/28/1905,40,SC,1,D,Yes,1/10/1967,61.3
6205,90,1,House,6105,T000128,Herbert,,Tenzer,,11/1/1905,34,NY,1,D,Yes,1/10/1967,61.2
6206,90,1,house,6106,T000233,Vernon,Wallace,Thomson,,11/5/1905,48,WI,2,R,Yes,1/10/1967,61.2
6207,90,1,house,6107,W000445,William,Beck,Widnall,,3/17/1906,30,NJ,2,R,Yes,1/10/1967,60.8
6208,90,1,House,6108,B001111,Omar,Truman,Burleson,,3/19/1906,43,TX,1,D,Yes,1/10/1967,60.8
6209,90,1,House,6109,H000947,William,Raleigh,Hull,Jr.,4/17/1906,23,MO,1,D,Yes,1/10/1967,60.7
6210,90,1,house,6110,J000115,Albert,Walter,Johnson,,4/17/1906,38,PA,2,R,Yes,1/10/1967,60.7
6211,90,1,house,6111,S000472,Joe,,Skubitz,,5/6/1906,15,KS,2,R,Yes,1/10/1967,60.7
6212,90,1,house,6112,M001031,Charles,Adams,Mosher,,5/7/1906,35,OH,2,R,Yes,1/10/1967,60.7
6213,90,1,house,6113,S000161,Frederick,Delbert,Schwengel,,5/28/1906,12,IA,2,R,No,1/10/1967,60.6
6214,90,1,House,6114,S000406,Robert,Lee Fulton,Sikes,,6/3/1906,9,FL,1,D,Yes,1/10/1967,60.6
6215,90,1,House,6115,B001212,James,Aloysius,Byrne,,6/22/1906,38,PA,1,D,Yes,1/10/1967,60.6
6216,90,1,House,6116,L000240,Alton,Asa,Lennon,,8/17/1906,26,NC,1,D,Yes,1/10/1967,60.4
6217,90,1,House,6117,K000070,Edna,Flannery,Kelly,,8/20/1906,34,NY,1,D,Yes,1/10/1967,60.4
6218,90,1,house,6118,R000152,Benjamin,,Reifel,,9/19/1906,41,SD,2,R,Yes,1/10/1967,60.3
6219,90,1,House,6119,M000958,Thomas,Ellsworth,Morgan,,10/13/1906,38,PA,1,D,Yes,1/10/1967,60.2
6220,90,1,House,6120,C000002,Earle,,Cabell,,10/27/1906,43,TX,1,D,Yes,1/10/1967,60.2
6221,90,1,House,6121,A000206,George,William,Andrews,,12/12/1906,2,AL,1,D,Yes,1/10/1967,60.1
6222,90,1,house,6122,Z000016,John,Matthew,Zwach,,2/8/1907,22,MN,2,R,No,1/10/1967,59.9
6223,90,1,House,6123,S001037,Frank,Albert,Stubblefield,,4/5/1907,16,KY,1,D,Yes,1/10/1967,59.8
6224,90,1,House,6124,H000174,Julia,Butler,Hansen,,6/14/1907,47,WA,1,D,Yes,1/10/1967,59.6
6225,90,1,house,6125,S000135,Herman,Theodore,Schneebeli,,7/7/1907,38,PA,2,R,Yes,1/10/1967,59.5
6226,90,1,house,6126,M000175,David,Thomas,Martin,,7/9/1907,28,NE,2,R,Yes,1/10/1967,59.5
6227,90,1,House,6127,O000090,Maston,Emmett,O'Neal,Jr.,7/19/1907,10,GA,1,D,Yes,1/10/1967,59.5
6228,90,1,House,6128,S000778,Harley,Orrin,Staggers,,8/3/1907,49,WV,1,D,Yes,1/10/1967,59.4
6229,90,1,House,6129,H000367,Augustus,Freeman,Hawkins,,8/31/1907,5,CA,1,D,Yes,1/10/1967,59.4
6230,90,1,House,6130,L000054,Phillip,Mitchell,Landrum,,9/10/1907,10,GA,1,D,Yes,1/10/1967,59.3
6231,90,1,House,6131,J000135,Harold,Terry,Johnson,,12/2/1907,5,CA,1,D,Yes,1/10/1967,59.1
6232,90,1,house,6132,A000024,Edwin,Ross,Adair,,12/14/1907,14,IN,2,R,Yes,1/10/1967,59.1
6233,90,1,house,6133,M000340,Robert,,McClory,,1/31/1908,13,IL,2,R,Yes,1/10/1967,58.9
6234,90,1,House,6134,D000255,John,Herman,Dent,,3/10/1908,38,PA,1,D,Yes,1/10/1967,58.8
6235,90,1,House,6135,A000073,Carl,Bert,Albert,,5/10/1908,36,OK,1,D,Yes,1/10/1967,58.7
6236,90,1,House,6136,A000002,Watkins,Moorman,Abbitt,,5/21/1908,45,VA,1,D,Yes,1/10/1967,58.6
6237,90,1,house,6137,S000102,John,Phillips,Saylor,,7/23/1908,38,PA,2,R,Yes,1/10/1967,58.5
6238,90,1,House,6138,D000041,Dominick,Vincent,Daniels,,10/18/1908,30,NJ,1,D,Yes,1/10/1967,58.2
6239,90,1,house,6139,H000972,John,Edmund,Hunt,,11/25/1908,30,NJ,2,R,No,1/10/1967,58.1
6240,90,1,House,6140,P000477,Adam,Clayton,Powell,Jr.,11/29/1908,34,NY,1,D,Yes,1/10/1967,58.1
6241,90,1,House,6141,L000413,Clarence,Dickinson,Long,,12/11/1908,19,MD,1,D,Yes,1/10/1967,58.1
6242,90,1,House,6142,H000530,Albert,Sydney,Herlong,Jr.,2/14/1909,9,FL,1,D,Yes,1/10/1967,57.9
6243,90,1,house,6143,S000756,William,Lee,Springer,,4/12/1909,13,IL,2,R,Yes,1/10/1967,57.7
6244,90,1,House,6144,M000778,Wilbur,Daigh,Mills,,5/24/1909,3,AR,1,D,Yes,1/10/1967,57.6
6245,90,1,House,6145,R000374,Peter,Wallace,Rodino,Jr.,6/7/1909,30,NJ,1,D,Yes,1/10/1967,57.6
6246,90,1,House,6146,R000041,William,Joseph,Randall,,7/16/1909,23,MO,1,D,Yes,1/10/1967,57.5
6247,90,1,House,6147,Y000013,Sidney,Richard,Yates,,8/27/1909,13,IL,1,D,Yes,1/10/1967,57.4
6248,90,1,House,6148,N000009,William,Huston,Natcher,,9/11/1909,16,KY,1,D,Yes,1/10/1967,57.3
6249,90,1,house,6149,T000109,Charles,McKevett,Teague,,9/18/1909,5,CA,2,R,Yes,1/10/1967,57.3
6250,90,1,house,6150,S000545,H.,Allen,Smith,,10/8/1909,5,CA,2,R,Yes,1/10/1967,57.3
6251,90,1,House,6151,G000407,Edith,Starrett,Green,,1/17/1910,37,OR,1,D,Yes,1/10/1967,57
6252,90,1,House,6152,T000099,Roy,Arthur,Taylor,,1/31/1910,26,NC,1,D,Yes,1/10/1967,56.9
6253,90,1,House,6153,B001092,James,Anthony,Burke,,3/30/1910,18,MA,1,D,Yes,1/10/1967,56.8
6254,90,1,House,6154,T000110,Olin,Earl,Teague,,4/6/1910,43,TX,1,D,Yes,1/10/1967,56.8
6255,90,1,House,6155,W000428,Jamie,Lloyd,Whitten,,4/18/1910,24,MS,1,D,Yes,1/10/1967,56.7
6256,90,1,house,6156,C000201,Tim,Lee,Carter,,9/2/1910,16,KY,2,R,Yes,1/10/1967,56.4
6257,90,1,house,6157,H000049,Durward,Gorham,Hall,,9/14/1910,23,MO,2,R,Yes,1/10/1967,56.3
6258,90,1,House,6158,E000273,Joseph,Landon,Evins,,10/24/1910,42,TN,1,D,Yes,1/10/1967,56.2
6259,90,1,House,6159,B000371,Charles,Edward,Bennett,,12/2/1910,9,FL,1,D,Yes,1/10/1967,56.1
6260,90,1,House,6160,S000454,Bernice,Frederic,Sisk,,12/14/1910,5,CA,1,D,Yes,1/10/1967,56.1
6261,90,1,House,6161,P000426,Joe,Richard,Pool,,2/18/1911,43,TX,1,D,Yes,1/10/1967,55.9
6262,90,1,House,6162,H000408,Wayne,Levere,Hays,,5/13/1911,35,OH,1,D,Yes,1/10/1967,55.7
6263,90,1,house,6163,C001014,Thomas,Bradford,Curtis,,5/14/1911,23,MO,2,R,Yes,1/10/1967,55.7
6264,90,1,House,6164,W000049,E.,S. Johnny,Walker,,6/18/1911,31,NM,1,D,Yes,1/10/1967,55.6
6265,90,1,House,6165,B000550,John,Anton,Blatnik,,8/17/1911,22,MN,1,D,Yes,1/10/1967,55.4
6266,90,1,House,6166,B000141,Walter,Stephan,Baring,Jr.,9/9/1911,32,NV,1,D,Yes,1/10/1967,55.3
6267,90,1,house,6167,S000548,Henry,P.,Smith,III,9/29/1911,34,NY,2,R,Yes,1/10/1967,55.3
6268,90,1,House,6168,B000600,Edward,Patrick,Boland,,10/1/1911,18,MA,1,D,Yes,1/10/1967,55.3
6269,90,1,house,6169,M000799,William,Edwin,Minshall,Jr.,10/24/1911,35,OH,2,R,Yes,1/10/1967,55.2
6270,90,1,House,6170,M000847,John,Stephen,Monagan,,12/23/1911,7,CT,1,D,Yes,1/10/1967,55
6271,90,1,House,6171,G000471,Martha,Wright,Griffiths,,1/29/1912,21,MI,1,D,Yes,1/10/1967,54.9
6272,90,1,House,6172,D000467,John,Vernard,Dowdy,,2/11/1912,43,TX,1,D,Yes,1/10/1967,54.9
6273,90,1,House,6173,R000165,Henry,Schoellkopf,Reuss,,2/22/1912,48,WI,1,D,Yes,1/10/1967,54.9
6274,90,1,House,6174,J000248,Robert,Emmett,Jones,Jr.,6/12/1912,2,AL,1,D,Yes,1/10/1967,54.6
6275,90,1,House,6175,G000144,Thomas,Smithwick,Gettys,,6/19/1912,40,SC,1,D,Yes,1/10/1967,54.6
6276,90,1,house,6176,C000019,William,Thomas,Cahill,,6/25/1912,30,NJ,2,R,Yes,1/10/1967,54.5
6277,90,1,house,6177,S000388,Garner,E.,Shriver,,7/6/1912,15,KS,2,R,Yes,1/10/1967,54.5
6278,90,1,house,6178,C000991,Glenn,Clarence,Cunningham,,9/10/1912,28,NE,2,R,Yes,1/10/1967,54.3
6279,90,1,House,6179,P000230,Carl,Dewey,Perkins,,10/15/1912,16,KY,1,D,Yes,1/10/1967,54.2
6280,90,1,House,6180,Z000001,Clement,John,Zablocki,,11/18/1912,48,WI,1,D,Yes,1/10/1967,54.1
6281,90,1,House,6181,O000098,Thomas,Phillip,O'Neill,Jr.,12/9/1912,18,MA,1,D,Yes,1/10/1967,54.1
6282,90,1,house,6182,L000069,Odin,Elsford Stanley,Langen,,1/5/1913,22,MN,2,R,Yes,1/10/1967,54
6283,90,1,House,6183,K000013,Frank,Melvin,Karsten,,1/7/1913,23,MO,1,D,Yes,1/10/1967,54
6284,90,1,house,6184,B001091,J.,Herbert,Burke,,1/14/1913,9,FL,2,R,No,1/10/1967,54
6285,90,1,House,6185,F000233,John,Edward,Fogarty,,3/23/1913,39,RI,1,D,Yes,1/10/1967,53.8
6286,90,1,House,6186,R000312,Herbert,Ray,Roberts,,3/28/1913,43,TX,1,D,Yes,1/10/1967,53.8
6287,90,1,House,6187,V000047,Charles,Albert,Vanik,,4/7/1913,35,OH,1,D,Yes,1/10/1967,53.8
6288,90,1,House,6188,F000319,Lawrence,H.,Fountain,,4/23/1913,26,NC,1,D,Yes,1/10/1967,53.7
6289,90,1,house,6189,B001216,John,William,Byrnes,,6/12/1913,48,WI,2,R,Yes,1/10/1967,53.6
6290,90,1,house,6190,F000260,Gerald,Rudolph,Ford,Jr.,7/14/1913,21,MI,2,R,Yes,1/10/1967,53.5
6291,90,1,House,6191,E000035,Robert,Christian,Eckhardt,,7/16/1913,43,TX,1,D,No,1/10/1967,53.5
6292,90,1,house,6192,S000776,Robert,Theodore,Stafford,,8/8/1913,46,VT,2,R,Yes,1/10/1967,53.4
6293,90,1,House,6193,S000860,Robert,Grier,Stephens,Jr.,8/14/1913,10,GA,1,D,Yes,1/10/1967,53.4
6294,90,1,House,6194,J000256,Walter,Beaman,Jones,Sr.,8/19/1913,26,NC,1,D,Yes,1/10/1967,53.4
6295,90,1,house,6195,W000525,Lawrence,Gordon,Williams,,9/15/1913,38,PA,2,R,No,1/10/1967,53.3
6296,90,1,house,6196,R000143,Charlotte,Thompson,Reid,,9/27/1913,13,IL,2,R,Yes,1/10/1967,53.3
6297,90,1,House,6197,P000328,James,Jarrell,Pickle,,10/11/1913,43,TX,1,D,Yes,1/10/1967,53.2
6298,90,1,house,6198,S000108,Henry,Carl,Schadeberg,,10/12/1913,48,WI,2,R,No,1/10/1967,53.2
6299,90,1,house,6199,H000085,Seymour,,Halpern,,11/19/1913,34,NY,2,R,Yes,1/10/1967,53.1
6300,90,1,house,6200,F000137,Paul,Albert,Fino,,12/15/1913,34,NY,2,R,Yes,1/10/1967,53.1
6301,90,1,house,6201,C000476,Delwin,Morgan,Clawson,,1/11/1914,5,CA,2,R,Yes,1/10/1967,53
6302,90,1,house,6202,L000382,Sherman,Parkinson,Lloyd,,1/11/1914,44,UT,2,R,No,1/10/1967,53
6303,90,1,house,6203,G000531,Edward,John,Gurney,,1/12/1914,9,FL,2,R,Yes,1/10/1967,53
6304,90,1,House,6204,B000594,Thomas,Hale,Boggs,Sr.,2/15/1914,17,LA,1,D,Yes,1/10/1967,52.9
6305,90,1,House,6205,U000004,Albert,Conrad,Ullman,,3/9/1914,37,OR,1,D,Yes,1/10/1967,52.8
6306,90,1,House,6206,B000472,Jonathan,Brewster,Bingham,,4/24/1914,34,NY,1,D,Yes,1/10/1967,52.7
6307,90,1,house,6207,M000273,Catherine,Dean,May,,5/18/1914,47,WA,2,R,Yes,1/10/1967,52.6
6308,90,1,House,6208,H000164,Richard,Thomas,Hanna,,6/9/1914,5,CA,1,D,Yes,1/10/1967,52.6
6309,90,1,House,6209,C000596,Jeffery,,Cohelan,,6/24/1914,5,CA,1,D,Yes,1/10/1967,52.5
6310,90,1,House,6210,R000420,Daniel,John,Ronan,,7/13/1914,13,IL,1,D,Yes,1/10/1967,52.5
6311,90,1,House,6211,V000024,Lionel,,Van Deerlin,,7/25/1914,5,CA,1,D,Yes,1/10/1967,52.5
6312,90,1,house,6212,B000330,Alphonzo,,Bell,,9/19/1914,5,CA,2,R,Yes,1/10/1967,52.3
6313,90,1,house,6213,M001021,Rogers,Clark Ballard,Morton,,9/19/1914,19,MD,2,R,Yes,1/10/1967,52.3
6314,90,1,House,6214,H000438,Kenneth,William,Hechler,,9/20/1914,49,WV,1,D,Yes,1/10/1967,52.3
6315,90,1,House,6215,S000769,William,Leon,St. Onge,,10/9/1914,7,CT,1,D,Yes,1/10/1967,52.3
6316,90,1,house,6216,H001011,J.,Edward,Hutchinson,,10/13/1914,21,MI,2,R,Yes,1/10/1967,52.2
6317,90,1,house,6217,D000102,Glenn,Robert,Davis,,10/28/1914,48,WI,2,R,Yes,1/10/1967,52.2
